date,account_id,account_name,campaign_id,campaign_name,campaign_type,ad_group_id,ad_group_name,keyword,match_type,device,country,impressions,clicks,ctr,avg_cpc,cost,conversions,conversion_value,gclid,utm_source,utm_medium,utm_campaign,utm_content,utm_term,quality_score
2026-01-21,147670,ABC Marketing,5336,Summer Sale,Display,9686,Shopping,gcp training,Exact,Desktop,Australia,19929,938,4.71,5.1,4783.8,5,2250.24,GCLID_11F611D3707E47C0,google,cpc,summer_sale,ad_9,holiday packages,7
2026-04-27,176517,ABC Marketing,1981,Mobile App Install,Display,8601,Shopping,cloud engineer,Phrase,Desktop,Canada,15925,587,3.69,4.48,2629.76,25,8074.93,GCLID_68BB0238AC6746D7,google,cpc,mobile_app_install,ad_6,gaming laptop,8
2026-05-24,211341,ABC Marketing,6228,Healthcare Campaign,Display,8821,Search,holiday packages,Phrase,Desktop,United States,11417,1339,11.73,0.89,1191.71,94,8795.13,GCLID_63A020BD44CF49C0,google,cpc,healthcare_campaign,ad_5,health insurance,9
2026-03-22,299055,ABC Marketing,3610,Insurance Campaign,Performance Max,9216,Shopping,cloud engineer,Phrase,Mobile,India,8235,954,11.59,4.98,4750.92,41,3711.41,GCLID_37E1F125482E4D67,google,cpc,insurance_campaign,ad_7,bigquery tutorial,10
2026-05-07,726543,ABC Marketing,8710,Mobile App Install,Shopping,9396,Search,gaming laptop,Broad,Mobile,United States,7988,269,3.37,2.07,556.83,1,447.11,GCLID_1130925349A44BD6,google,cpc,mobile_app_install,ad_6,crm software,9
2026-04-03,680096,ABC Marketing,5728,Performance Max,Search,8164,Video,cloud engineer,Exact,Mobile,Germany,12091,181,1.5,0.47,85.07,17,8416.54,GCLID_D9DC2ECA4AC44D28,google,cpc,performance_max,ad_10,cheap mobile,5
2026-04-04,891638,ABC Marketing,3363,Real Estate Leads,Display,9935,Video,health insurance,Exact,Desktop,India,3268,174,5.33,4.41,767.34,10,675.11,GCLID_06A30F879FC74067,google,cpc,real_estate_leads,ad_6,crm software,10
2026-03-25,742848,ABC Marketing,6218,Cyber Monday,Display,8219,Video,digital marketing,Phrase,Tablet,Canada,17117,1032,6.03,3.41,3519.12,65,18088.96,GCLID_AD5695A54FB440C8,google,cpc,cyber_monday,ad_9,bigquery tutorial,10
2026-06-22,214928,ABC Marketing,7824,Travel Deals,Shopping,5218,Video,cloud engineer,Phrase,Tablet,Germany,18545,797,4.3,4.52,3602.44,47,22909.0,GCLID_EB98866F92024FB3,google,cpc,travel_deals,ad_10,gcp training,6
2026-04-08,254954,ABC Marketing,4968,Loan Promotion,Search,9690,Brand,cheap mobile,Broad,Desktop,Australia,1782,132,7.42,1.1,145.2,10,1911.62,GCLID_39283A9A2479435E,google,cpc,loan_promotion,ad_3,health insurance,6
2026-06-30,244789,ABC Marketing,9498,Winter Sale,Display,9594,Remarketing,airflow course,Phrase,Tablet,Australia,13547,883,6.52,3.44,3037.52,60,11471.32,GCLID_B763DC00AF86430A,google,cpc,winter_sale,ad_3,cloud engineer,8
2026-06-06,607699,ABC Marketing,4150,Remarketing,Display,7285,Video,holiday packages,Broad,Mobile,Germany,18000,882,4.9,4.29,3783.78,87,15664.51,GCLID_526D0725D04B429F,google,cpc,remarketing,ad_4,digital marketing,10
2026-02-01,701334,ABC Marketing,9899,Mobile App Install,Performance Max,8232,Performance,python course,Broad,Mobile,India,10488,658,6.28,3.17,2085.86,35,6280.18,GCLID_0CF26BCC5D6B41F8,google,cpc,mobile_app_install,ad_2,python course,10
2026-05-24,829988,ABC Marketing,5450,Remarketing,Display,5894,Video,digital marketing,Exact,Desktop,United States,8503,783,9.22,1.33,1041.39,68,4953.42,GCLID_28CA6A2B28EA4EE7,google,cpc,remarketing,ad_9,insurance,6
2026-06-24,908206,ABC Marketing,3252,Black Friday,Search,9508,Display,health insurance,Exact,Mobile,Australia,1820,38,2.1,1.95,74.1,3,1028.23,GCLID_F39EE03C8F974A72,google,cpc,black_friday,ad_5,python course,7
2026-05-17,874568,ABC Marketing,1611,Display Campaign,Display,8423,Performance,credit card,Broad,Mobile,Germany,2038,223,10.99,0.67,149.41,18,4912.61,GCLID_5518C27F314C4BE2,google,cpc,display_campaign,ad_5,mobile phones,3
2026-04-27,772464,ABC Marketing,9901,Mobile App Install,Performance Max,6099,Performance,bigquery tutorial,Phrase,Mobile,United States,403,17,4.28,3.39,57.63,1,413.97,GCLID_58E0F1734D8E49DB,google,cpc,mobile_app_install,ad_6,credit card,10
2026-05-26,807160,ABC Marketing,4164,Mobile App Install,Display,8321,Performance,health insurance,Exact,Mobile,India,8530,759,8.9,0.27,204.93,43,9906.12,GCLID_2F0A1AF7064243F3,google,cpc,mobile_app_install,ad_2,credit card,5
2026-03-02,568436,ABC Marketing,5374,Phone Launch,Shopping,7473,Video,digital marketing,Exact,Desktop,Canada,15745,717,4.56,1.51,1082.67,33,11357.2,GCLID_37E8DEA655684CFA,google,cpc,phone_launch,ad_4,buy laptop,4
2026-06-26,223119,ABC Marketing,5833,Mobile App Install,Shopping,6809,Display,credit card,Phrase,Desktop,Australia,15350,670,4.37,2.35,1574.5,64,24734.76,GCLID_1C587F901DFB489A,google,cpc,mobile_app_install,ad_10,python course,9
2026-03-05,813390,ABC Marketing,2341,Performance Max,Performance Max,9326,Brand,python course,Broad,Tablet,India,18097,1997,11.04,4.21,8407.37,170,13224.49,GCLID_A7A28F94E59C4E1A,google,cpc,performance_max,ad_9,mobile phones,6
2026-06-24,315379,ABC Marketing,9008,Black Friday,Search,9180,Shopping,crm software,Broad,Mobile,United States,18866,1301,6.9,1.07,1392.07,113,31748.65,GCLID_73970E3557F740DF,google,cpc,black_friday,ad_8,gcp training,3
2026-04-12,366817,ABC Marketing,1049,Summer Sale,Display,9737,Search,buy laptop,Phrase,Mobile,Singapore,18410,1121,6.09,4.48,5022.08,92,7239.66,GCLID_1808DD7DC3BE4659,google,cpc,summer_sale,ad_1,mobile phones,4
2026-04-06,501058,ABC Marketing,8348,Fashion Week,Performance Max,8077,Search,airflow course,Exact,Tablet,United States,15568,210,1.35,2.37,497.7,4,1376.36,GCLID_C704BC95802D4B7F,google,cpc,fashion_week,ad_6,cheap mobile,5
2026-01-06,412856,ABC Marketing,8585,Summer Sale,Performance Max,9357,Shopping,gaming laptop,Broad,Desktop,Australia,17704,941,5.32,0.87,818.67,28,5761.61,GCLID_F2B7480F693548AA,google,cpc,summer_sale,ad_5,insurance,4
2026-02-22,170559,ABC Marketing,2653,Display Campaign,Search,8657,Video,airflow course,Exact,Desktop,United States,1155,114,9.9,2.42,275.88,0,0.0,GCLID_08D592C79DD646F7,google,cpc,display_campaign,ad_7,cloud engineer,6
2026-05-09,403314,ABC Marketing,4836,Cyber Monday,Shopping,9730,Video,crm software,Exact,Mobile,United States,17786,602,3.39,4.78,2877.56,3,557.38,GCLID_5A8EA72B403D42F5,google,cpc,cyber_monday,ad_3,airflow course,6
2026-06-10,811721,ABC Marketing,7999,Brand Search,Performance Max,5384,Remarketing,airflow course,Exact,Mobile,Germany,13651,588,4.31,0.52,305.76,37,10582.31,GCLID_75088428BE0E40FD,google,cpc,brand_search,ad_7,health insurance,5
2026-02-27,415344,ABC Marketing,3365,Display Campaign,Performance Max,5472,Video,health insurance,Phrase,Tablet,United Kingdom,9926,510,5.14,4.2,2142.0,30,3310.25,GCLID_A112FFF0F8EC437B,google,cpc,display_campaign,ad_4,holiday packages,6
2026-05-18,859782,ABC Marketing,4120,Spring Offers,Search,7199,Shopping,airflow course,Exact,Tablet,India,10922,885,8.11,5.09,4504.65,47,20827.07,GCLID_2EA98290FCA7409C,google,cpc,spring_offers,ad_4,crm software,6
2026-02-24,299254,ABC Marketing,2922,Summer Sale,Performance Max,6987,Brand,gcp training,Exact,Desktop,Australia,15808,521,3.3,5.01,2610.21,19,8774.33,GCLID_26E6CEE111124B70,google,cpc,summer_sale,ad_9,python course,7
2026-04-03,637727,ABC Marketing,9147,Remarketing,Performance Max,5807,Performance,digital marketing,Phrase,Mobile,United States,12573,770,6.13,3.64,2802.8,39,8455.87,GCLID_DB6EC387AAB7428B,google,cpc,remarketing,ad_7,buy laptop,6
2026-04-17,409531,ABC Marketing,3497,Insurance Campaign,Display,7702,Display,health insurance,Exact,Desktop,Australia,4881,57,1.18,3.13,178.41,4,1191.16,GCLID_276880E6C6E048DB,google,cpc,insurance_campaign,ad_6,holiday packages,10
2026-02-05,855303,ABC Marketing,9954,Brand Search,Performance Max,6507,Video,airflow course,Broad,Tablet,India,16175,981,6.07,4.08,4002.48,45,19241.14,GCLID_B738BF314988418F,google,cpc,brand_search,ad_2,gaming laptop,3
2026-02-08,109585,ABC Marketing,4583,Spring Offers,Performance Max,8057,Search,gcp training,Exact,Tablet,United Kingdom,309,17,5.54,4.67,79.39,0,0.0,GCLID_EB1DD3D866DA434D,google,cpc,spring_offers,ad_8,buy laptop,3
2026-05-18,400614,ABC Marketing,1280,Remarketing,Performance Max,6468,Search,mobile phones,Broad,Tablet,United States,17539,1240,7.07,0.26,322.4,67,10615.21,GCLID_70CBB42E6F1D4039,google,cpc,remarketing,ad_10,bigquery tutorial,7
2026-04-28,692447,ABC Marketing,4984,Phone Launch,Display,7457,Brand,gaming laptop,Broad,Tablet,Germany,11714,461,3.94,2.3,1060.3,23,7876.41,GCLID_FDD9F291E49643D4,google,cpc,phone_launch,ad_1,cheap mobile,9
2026-01-22,624139,ABC Marketing,8109,Brand Search,Shopping,9635,Performance,cheap mobile,Exact,Desktop,United States,12527,645,5.15,2.72,1754.4,1,145.14,GCLID_028B0CF3DA6E4E7C,google,cpc,brand_search,ad_10,cloud engineer,7
2026-05-25,790077,ABC Marketing,1539,Real Estate Leads,Display,7576,Search,insurance,Exact,Desktop,Germany,1625,181,11.17,3.83,693.23,8,3354.49,GCLID_F75CF98C5CFE4EC3,google,cpc,real_estate_leads,ad_7,mobile phones,4
2026-06-23,666820,ABC Marketing,6435,Phone Launch,Performance Max,6146,Performance,digital marketing,Exact,Desktop,United Kingdom,9906,276,2.79,1.47,405.72,26,10021.84,GCLID_359DFC9C63FB450B,google,cpc,phone_launch,ad_6,buy laptop,4
2026-06-02,515973,ABC Marketing,6347,Loan Promotion,Search,7239,Performance,cloud engineer,Phrase,Desktop,Canada,14422,511,3.55,0.6,306.6,38,11356.95,GCLID_DAB5958E2EB34591,google,cpc,loan_promotion,ad_7,health insurance,5
2026-03-05,847748,ABC Marketing,2204,Mobile App Install,Search,7195,Display,health insurance,Exact,Tablet,United States,19297,1595,8.27,0.65,1036.75,158,60489.49,GCLID_F89C570643204496,google,cpc,mobile_app_install,ad_6,python course,4
2026-01-27,238943,ABC Marketing,2430,Remarketing,Display,8530,Shopping,bigquery tutorial,Exact,Tablet,Australia,3098,32,1.06,1.83,58.56,2,192.96,GCLID_0861A6C5B9FA430E,google,cpc,remarketing,ad_2,python course,4
2026-03-16,533911,ABC Marketing,7353,Summer Sale,Search,9583,Display,gcp training,Exact,Desktop,Singapore,19660,1490,7.58,1.92,2860.8,98,21690.28,GCLID_50249670BB4E432E,google,cpc,summer_sale,ad_3,holiday packages,7
2026-04-18,414313,ABC Marketing,8933,Remarketing,Search,7958,Remarketing,insurance,Exact,Tablet,Australia,8895,571,6.42,0.54,308.34,27,8564.75,GCLID_193DBC43D586451E,google,cpc,remarketing,ad_4,cloud engineer,4
2026-04-08,943135,ABC Marketing,6399,Loan Promotion,Performance Max,7742,Shopping,gaming laptop,Exact,Tablet,United States,4539,197,4.35,5.23,1030.31,10,1851.96,GCLID_182409FC80664F3D,google,cpc,loan_promotion,ad_10,digital marketing,6
2026-06-27,763646,ABC Marketing,9044,Mobile App Install,Display,7669,Shopping,holiday packages,Phrase,Mobile,India,15796,704,4.46,5.31,3738.24,40,18777.21,GCLID_32867FE87A364BBE,google,cpc,mobile_app_install,ad_4,gcp training,5
2026-04-23,936433,ABC Marketing,5773,Performance Max,Search,8351,Brand,cloud engineer,Broad,Tablet,Canada,18125,235,1.3,4.05,951.75,22,3496.01,GCLID_19D98E1415D5400D,google,cpc,performance_max,ad_3,digital marketing,9
2026-04-13,660324,ABC Marketing,9300,Insurance Campaign,Performance Max,9453,Search,crm software,Phrase,Tablet,Germany,12453,225,1.81,5.45,1226.25,15,4374.12,GCLID_06EBF9C8BBAF40F0,google,cpc,insurance_campaign,ad_2,cheap mobile,6
2026-04-21,211090,ABC Marketing,1172,Travel Deals,Search,7119,Display,bigquery tutorial,Exact,Tablet,United Kingdom,11732,332,2.83,3.45,1145.4,25,7780.83,GCLID_7CF0F52E888F490C,google,cpc,travel_deals,ad_10,insurance,10
2026-03-30,125755,ABC Marketing,8909,Cyber Monday,Search,7420,Shopping,mobile phones,Broad,Desktop,Germany,12359,655,5.3,4.29,2809.95,64,30291.47,GCLID_6FBCA8E08A894FAA,google,cpc,cyber_monday,ad_3,python course,7
2026-05-02,202365,ABC Marketing,8178,Laptop Promotion,Performance Max,7612,Search,holiday packages,Broad,Tablet,India,11341,681,6.01,1.3,885.3,61,3669.96,GCLID_31806BFB5FB14197,google,cpc,laptop_promotion,ad_6,airflow course,4
2026-05-22,267914,ABC Marketing,6422,Brand Search,Performance Max,8785,Display,crm software,Phrase,Tablet,United States,5485,615,11.23,4.12,2533.8,33,4417.85,GCLID_8BAC9F2DB354453F,google,cpc,brand_search,ad_7,health insurance,3
2026-02-22,391865,ABC Marketing,2025,Performance Max,Search,9398,Display,python course,Phrase,Desktop,Australia,6565,390,5.95,2.48,967.2,0,0.0,GCLID_08869185BB8242F9,google,cpc,performance_max,ad_8,bigquery tutorial,8
2026-04-01,986589,ABC Marketing,8501,Laptop Promotion,Display,7436,Video,gcp training,Broad,Tablet,United States,19661,1038,5.28,2.28,2366.64,14,2673.07,GCLID_2636FC8FE10F4788,google,cpc,laptop_promotion,ad_4,holiday packages,4
2026-06-02,244564,ABC Marketing,7286,Fashion Week,Performance Max,6521,Shopping,airflow course,Exact,Tablet,Singapore,6098,311,5.11,0.95,295.45,24,11251.51,GCLID_56193D3E46774218,google,cpc,fashion_week,ad_3,bigquery tutorial,5
2026-01-14,476479,ABC Marketing,1157,Loan Promotion,Performance Max,6118,Display,gaming laptop,Phrase,Tablet,United Kingdom,16144,674,4.18,1.19,802.06,57,19601.24,GCLID_030DD8454ADE4E3C,google,cpc,loan_promotion,ad_7,airflow course,10
2026-05-25,132359,ABC Marketing,4613,Spring Offers,Shopping,5267,Remarketing,insurance,Exact,Mobile,United States,13719,1208,8.81,2.55,3080.4,21,8427.99,GCLID_70CB9345B80249F9,google,cpc,spring_offers,ad_10,digital marketing,10
2026-04-04,668373,ABC Marketing,1681,Real Estate Leads,Performance Max,9475,Display,health insurance,Broad,Tablet,Germany,18113,1199,6.62,3.24,3884.76,34,11701.18,GCLID_53A3F4D0B9894267,google,cpc,real_estate_leads,ad_4,holiday packages,3
2026-01-31,913308,ABC Marketing,4882,Electronics Festival,Display,9816,Brand,python course,Exact,Tablet,Singapore,14836,577,3.89,4.77,2752.29,5,1213.38,GCLID_7E0DFCF5AC3F4FCB,google,cpc,electronics_festival,ad_10,credit card,6
2026-05-18,276556,ABC Marketing,6302,Loan Promotion,Shopping,7370,Video,holiday packages,Exact,Tablet,Germany,6881,678,9.86,3.22,2183.16,35,3249.8,GCLID_18F5E068AE904483,google,cpc,loan_promotion,ad_7,mobile phones,3
2026-02-07,845951,ABC Marketing,6277,Display Campaign,Display,8217,Shopping,credit card,Exact,Tablet,Canada,9187,968,10.54,0.87,842.16,16,5320.25,GCLID_6F10E77B0D744DD6,google,cpc,display_campaign,ad_7,cloud engineer,4
2026-05-05,443187,ABC Marketing,1040,Electronics Festival,Search,8755,Brand,airflow course,Exact,Mobile,Germany,3150,171,5.43,4.17,713.07,11,863.49,GCLID_D159E87C7AA0440F,google,cpc,electronics_festival,ad_9,health insurance,6
2026-03-28,673896,ABC Marketing,3139,Mobile App Install,Performance Max,7815,Brand,crm software,Broad,Desktop,India,14178,1427,10.07,2.82,4024.14,82,27206.02,GCLID_0A379330DD104E56,google,cpc,mobile_app_install,ad_8,buy laptop,4
2026-02-21,822040,ABC Marketing,3161,Fashion Week,Shopping,6302,Performance,mobile phones,Phrase,Desktop,Singapore,5276,308,5.85,0.2,61.6,30,6365.88,GCLID_2DDF7052E64B4F7E,google,cpc,fashion_week,ad_2,python course,5
2026-06-17,195629,ABC Marketing,2559,Fashion Week,Search,6748,Shopping,cheap mobile,Broad,Tablet,United States,1796,96,5.36,1.82,174.72,3,851.25,GCLID_5A2E536839B94F61,google,cpc,fashion_week,ad_8,buy laptop,3
2026-05-03,174268,ABC Marketing,4751,Cyber Monday,Performance Max,5731,Brand,crm software,Broad,Desktop,Canada,11358,1134,9.99,5.44,6168.96,54,11631.75,GCLID_1874F8C720ED438B,google,cpc,cyber_monday,ad_5,credit card,9
2026-05-25,108886,ABC Marketing,3688,Healthcare Campaign,Performance Max,7876,Brand,insurance,Exact,Tablet,United States,4462,359,8.06,3.79,1360.61,4,1855.81,GCLID_3426EFA04B304B08,google,cpc,healthcare_campaign,ad_10,airflow course,10
2026-05-31,865470,ABC Marketing,7291,Black Friday,Shopping,8517,Remarketing,crm software,Broad,Desktop,Canada,7218,140,1.95,0.73,102.2,12,4080.95,GCLID_7C02F4FAD3B24BA0,google,cpc,black_friday,ad_4,bigquery tutorial,7
2026-05-13,736408,ABC Marketing,9348,Performance Max,Display,8209,Remarketing,airflow course,Broad,Desktop,Australia,978,101,10.33,3.69,372.69,4,894.59,GCLID_F4B5C9EF5F964E79,google,cpc,performance_max,ad_4,cloud engineer,4
2026-02-03,505629,ABC Marketing,7895,Travel Deals,Shopping,9475,Brand,credit card,Phrase,Desktop,India,17410,1876,10.78,0.26,487.76,92,28916.85,GCLID_1BCBFA6BFBF744B1,google,cpc,travel_deals,ad_1,holiday packages,6
2026-03-15,759104,ABC Marketing,9209,Healthcare Campaign,Performance Max,8469,Brand,health insurance,Broad,Tablet,United Kingdom,1405,156,11.15,5.23,815.88,12,3503.34,GCLID_0078E7E261C243DC,google,cpc,healthcare_campaign,ad_3,holiday packages,4
2026-03-25,509711,ABC Marketing,2083,Real Estate Leads,Shopping,8583,Brand,gaming laptop,Broad,Desktop,United States,10255,191,1.87,5.08,970.28,4,355.18,GCLID_37BB29D108854695,google,cpc,real_estate_leads,ad_7,cheap mobile,10
2026-01-04,842287,ABC Marketing,3248,Black Friday,Search,6342,Shopping,python course,Exact,Tablet,Germany,1903,83,4.4,4.13,342.79,2,840.26,GCLID_441240A6DA854D1D,google,cpc,black_friday,ad_5,credit card,8
2026-03-27,946313,ABC Marketing,8034,Summer Sale,Shopping,9291,Search,holiday packages,Exact,Tablet,Singapore,4259,393,9.25,4.83,1898.19,7,592.77,GCLID_06AFBF2FE0304C93,google,cpc,summer_sale,ad_8,bigquery tutorial,8
2026-03-07,910894,ABC Marketing,2685,Brand Search,Search,6871,Brand,bigquery tutorial,Broad,Desktop,Germany,1916,124,6.5,3.2,396.8,5,2191.59,GCLID_775D28241A3F44EC,google,cpc,brand_search,ad_4,buy laptop,10
2026-05-22,942127,ABC Marketing,7870,Winter Sale,Display,7636,Display,health insurance,Exact,Mobile,Canada,12026,626,5.21,1.0,626.0,59,24880.22,GCLID_F85DECD5415E40CD,google,cpc,winter_sale,ad_10,python course,4
2026-01-12,520400,ABC Marketing,2129,Healthcare Campaign,Performance Max,7312,Performance,gaming laptop,Phrase,Mobile,India,16550,1391,8.41,0.48,667.68,57,17036.79,GCLID_78E1ADE9ECAD440E,google,cpc,healthcare_campaign,ad_1,python course,6
2026-04-05,720432,ABC Marketing,9083,Electronics Festival,Display,9477,Performance,crm software,Broad,Desktop,India,9654,695,7.2,1.81,1257.95,31,14556.95,GCLID_C52A37F7C8544F2C,google,cpc,electronics_festival,ad_1,insurance,8
2026-01-27,315161,ABC Marketing,9680,Mobile App Install,Display,8439,Shopping,buy laptop,Broad,Tablet,Canada,414,47,11.46,0.21,9.87,3,275.59,GCLID_ED9A7D14A05E4436,google,cpc,mobile_app_install,ad_4,mobile phones,9
2026-05-10,239999,ABC Marketing,7461,Black Friday,Search,9848,Video,buy laptop,Phrase,Tablet,United States,12305,743,6.04,4.16,3090.88,74,11584.5,GCLID_01A0A195DF3846F7,google,cpc,black_friday,ad_5,gaming laptop,8
2026-03-11,344959,ABC Marketing,2223,Electronics Festival,Display,6115,Performance,crm software,Exact,Desktop,United States,12976,1130,8.71,4.1,4633.0,40,3901.84,GCLID_A0F5B9FC62C94956,google,cpc,electronics_festival,ad_8,cloud engineer,8
2026-03-20,585854,ABC Marketing,5341,Electronics Festival,Search,5740,Display,crm software,Exact,Mobile,Germany,13420,312,2.33,2.1,655.2,13,4772.52,GCLID_8E4D8F5BE6B64A3D,google,cpc,electronics_festival,ad_10,buy laptop,6
2026-05-12,151328,ABC Marketing,5896,Phone Launch,Shopping,6424,Search,health insurance,Phrase,Tablet,Singapore,10841,285,2.63,3.97,1131.45,11,3273.1,GCLID_5D519AC778F6402D,google,cpc,phone_launch,ad_2,cloud engineer,4
2026-02-20,963684,ABC Marketing,7563,Cyber Monday,Shopping,5688,Video,gcp training,Phrase,Desktop,India,4680,109,2.34,0.53,57.77,3,1496.17,GCLID_EBCFB82DF3164B65,google,cpc,cyber_monday,ad_4,mobile phones,10
2026-01-11,583388,ABC Marketing,1829,Black Friday,Display,9701,Shopping,gaming laptop,Exact,Mobile,Australia,4320,86,2.01,4.69,403.34,5,316.34,GCLID_128FE7AFCB994A7A,google,cpc,black_friday,ad_7,credit card,8
2026-01-09,743937,ABC Marketing,5026,Cyber Monday,Shopping,9086,Shopping,mobile phones,Exact,Mobile,India,7135,784,10.99,1.66,1301.44,57,5100.06,GCLID_FAB13DDEACCE4697,google,cpc,cyber_monday,ad_7,credit card,9
2026-01-05,501078,ABC Marketing,6883,Real Estate Leads,Performance Max,9460,Performance,cloud engineer,Phrase,Tablet,United Kingdom,6635,535,8.07,4.43,2370.05,15,2920.83,GCLID_1CC12CED63FA47C7,google,cpc,real_estate_leads,ad_5,credit card,3
2026-05-01,655149,ABC Marketing,6856,Winter Sale,Display,6307,Search,insurance,Exact,Desktop,Canada,10548,798,7.57,0.36,287.28,35,10155.61,GCLID_7B9A2734229D4354,google,cpc,winter_sale,ad_1,crm software,6
2026-02-15,348041,ABC Marketing,6210,Brand Search,Shopping,9846,Search,digital marketing,Exact,Mobile,United Kingdom,18964,1955,10.31,4.43,8660.65,90,27326.06,GCLID_AE0F33138AA24340,google,cpc,brand_search,ad_10,insurance,10
2026-03-01,730889,ABC Marketing,4584,Winter Sale,Search,9312,Shopping,buy laptop,Phrase,Tablet,United States,17864,786,4.4,2.8,2200.8,11,4541.9,GCLID_3702396158024273,google,cpc,winter_sale,ad_6,digital marketing,5
2026-05-15,482614,ABC Marketing,2188,Black Friday,Shopping,8240,Video,cheap mobile,Phrase,Mobile,Canada,10703,177,1.66,0.98,173.46,4,445.61,GCLID_BD36CDD53B854D15,google,cpc,black_friday,ad_3,digital marketing,9
