date,account_id,account_name,campaign_id,campaign_name,campaign_type,ad_set_id,ad_set_name,placement,device,country,impressions,clicks,ctr,cpc,spend,conversions,conversion_value,fbclid,utm_source,utm_medium,utm_campaign,age_group,gender
2026-04-20,200001,ABC Meta,3128,Brand Awareness,Meta,4128,AdSet4,Instagram Feed,Desktop,USA,18170,1711,9.42,1.2,2053.2,3,462.98,FBCLID_00000128,meta,paid_social,brand_awareness,45-54,Male
2026-04-25,200001,ABC Meta,3129,Brand Awareness,Meta,4129,AdSet4,Stories,Mobile,USA,16985,1465,8.63,0.44,644.6,82,8259.71,FBCLID_00000129,meta,paid_social,brand_awareness,18-24,Female
2026-02-23,200001,ABC Meta,3130,Retargeting,Meta,4130,AdSet2,Facebook Feed,Desktop,Canada,3763,59,1.58,1.8,106.2,3,209.51,FBCLID_00000130,meta,paid_social,retargeting,35-44,Female
2026-02-07,200001,ABC Meta,3131,Brand Awareness,Meta,4131,AdSet15,Stories,Desktop,India,1295,110,8.56,1.35,148.5,10,2848.54,FBCLID_00000131,meta,paid_social,brand_awareness,25-34,Female
2026-05-17,200001,ABC Meta,3132,Festival Offers,Meta,4132,AdSet8,Instagram Feed,Desktop,USA,9095,79,0.87,4.35,343.65,2,790.37,FBCLID_00000132,meta,paid_social,festival_offers,18-24,All
2026-02-02,200001,ABC Meta,3133,Retargeting,Meta,4133,AdSet20,Stories,Desktop,Canada,10937,355,3.25,0.32,113.6,32,5988.59,FBCLID_00000133,meta,paid_social,retargeting,25-34,Female
2026-02-10,200001,ABC Meta,3134,Lead Gen,Meta,4134,AdSet12,Stories,Mobile,India,8264,615,7.45,3.24,1992.6,7,2507.72,FBCLID_00000134,meta,paid_social,lead_gen,45-54,Female
2026-03-27,200001,ABC Meta,3135,Brand Awareness,Meta,4135,AdSet12,Facebook Feed,Desktop,USA,2813,254,9.03,3.31,840.74,9,2801.69,FBCLID_00000135,meta,paid_social,brand_awareness,45-54,Female
2026-02-26,200001,ABC Meta,3136,App Install,Meta,4136,AdSet9,Stories,Mobile,Canada,5068,326,6.44,1.91,622.66,26,9285.93,FBCLID_00000136,meta,paid_social,app_install,45-54,Female
2026-01-15,200001,ABC Meta,3137,Lead Gen,Meta,4137,AdSet16,Reels,Mobile,India,18042,893,4.95,3.26,2911.18,64,14368.3,FBCLID_00000137,meta,paid_social,lead_gen,45-54,Male
2026-05-17,200001,ABC Meta,3138,Retargeting,Meta,4138,AdSet7,Stories,Mobile,UK,8811,706,8.02,3.53,2492.18,49,6055.39,FBCLID_00000138,meta,paid_social,retargeting,18-24,Male
2026-05-10,200001,ABC Meta,3139,Retargeting,Meta,4139,AdSet4,Stories,Desktop,UK,16049,744,4.64,3.11,2313.84,62,7999.65,FBCLID_00000139,meta,paid_social,retargeting,25-34,Male
2026-04-27,200001,ABC Meta,3140,Video Views,Meta,4140,AdSet8,Reels,Desktop,UK,17837,438,2.46,0.81,354.78,36,12737.98,FBCLID_00000140,meta,paid_social,video_views,18-24,Female
2026-06-17,200001,ABC Meta,3141,Video Views,Meta,4141,AdSet9,Stories,Desktop,Canada,18514,647,3.5,3.18,2057.46,10,581.41,FBCLID_00000141,meta,paid_social,video_views,18-24,Female
2026-04-27,200001,ABC Meta,3142,Retargeting,Meta,4142,AdSet20,Stories,Mobile,UK,15444,1159,7.51,1.75,2028.25,13,4087.41,FBCLID_00000142,meta,paid_social,retargeting,25-34,Male
2026-04-23,200001,ABC Meta,3143,App Install,Meta,4143,AdSet17,Stories,Mobile,USA,9110,188,2.07,2.53,475.64,1,137.06,FBCLID_00000143,meta,paid_social,app_install,35-44,Male
2026-02-09,200001,ABC Meta,3144,Festival Offers,Meta,4144,AdSet18,Stories,Desktop,Canada,9187,687,7.48,0.8,549.6,28,3541.48,FBCLID_00000144,meta,paid_social,festival_offers,35-44,All
2026-05-28,200001,ABC Meta,3145,App Install,Meta,4145,AdSet8,Reels,Desktop,UK,18488,1227,6.64,4.44,5447.88,6,1448.24,FBCLID_00000145,meta,paid_social,app_install,25-34,Female
2026-06-02,200001,ABC Meta,3146,Brand Awareness,Meta,4146,AdSet9,Facebook Feed,Desktop,UK,8627,258,3.0,3.35,864.3,1,75.79,FBCLID_00000146,meta,paid_social,brand_awareness,45-54,All
2026-05-09,200001,ABC Meta,3147,Retargeting,Meta,4147,AdSet19,Reels,Desktop,India,855,61,7.23,2.28,139.08,2,361.11,FBCLID_00000147,meta,paid_social,retargeting,45-54,Male
2026-02-11,200001,ABC Meta,3148,App Install,Meta,4148,AdSet14,Instagram Feed,Desktop,UK,7925,378,4.77,0.21,79.38,26,9895.21,FBCLID_00000148,meta,paid_social,app_install,18-24,Female
2026-04-16,200001,ABC Meta,3149,Retargeting,Meta,4149,AdSet12,Instagram Feed,Mobile,UK,16556,1412,8.53,3.88,5478.56,111,39198.42,FBCLID_00000149,meta,paid_social,retargeting,25-34,Female
2026-03-13,200001,ABC Meta,3150,Retargeting,Meta,4150,AdSet14,Reels,Mobile,Canada,17721,1139,6.43,1.81,2061.59,50,14511.32,FBCLID_00000150,meta,paid_social,retargeting,25-34,Male
2026-04-15,200001,ABC Meta,3151,Video Views,Meta,4151,AdSet14,Facebook Feed,Desktop,USA,14560,1355,9.31,3.94,5338.7,71,6864.32,FBCLID_00000151,meta,paid_social,video_views,45-54,All
2026-05-05,200001,ABC Meta,3152,Retargeting,Meta,4152,AdSet4,Instagram Feed,Mobile,UK,3436,290,8.45,3.58,1038.2,25,2658.18,FBCLID_00000152,meta,paid_social,retargeting,45-54,Female
2026-06-15,200001,ABC Meta,3153,App Install,Meta,4153,AdSet3,Stories,Mobile,Canada,951,91,9.58,4.41,401.31,1,201.32,FBCLID_00000153,meta,paid_social,app_install,25-34,Female
2026-01-06,200001,ABC Meta,3154,Festival Offers,Meta,4154,AdSet6,Facebook Feed,Mobile,UK,9825,978,9.96,2.8,2738.4,90,27571.4,FBCLID_00000154,meta,paid_social,festival_offers,18-24,Female
2026-05-14,200001,ABC Meta,3155,Lead Gen,Meta,4155,AdSet7,Instagram Feed,Desktop,India,10356,838,8.1,0.6,502.8,62,21311.47,FBCLID_00000155,meta,paid_social,lead_gen,35-44,All
2026-05-02,200001,ABC Meta,3156,Lead Gen,Meta,4156,AdSet16,Facebook Feed,Mobile,Canada,17055,441,2.59,1.92,846.72,15,1116.0,FBCLID_00000156,meta,paid_social,lead_gen,25-34,Male
2026-02-05,200001,ABC Meta,3157,Retargeting,Meta,4157,AdSet11,Stories,Desktop,Canada,16626,906,5.45,3.69,3343.14,63,10816.69,FBCLID_00000157,meta,paid_social,retargeting,25-34,Female
2026-06-01,200001,ABC Meta,3158,Video Views,Meta,4158,AdSet16,Reels,Mobile,UK,8815,273,3.1,4.17,1138.41,21,3284.43,FBCLID_00000158,meta,paid_social,video_views,18-24,Female
2026-05-15,200001,ABC Meta,3159,Video Views,Meta,4159,AdSet9,Reels,Mobile,Canada,3060,239,7.83,2.78,664.42,3,378.76,FBCLID_00000159,meta,paid_social,video_views,35-44,All
2026-06-28,200001,ABC Meta,3160,Retargeting,Meta,4160,AdSet7,Stories,Desktop,UK,19264,674,3.5,4.42,2979.08,5,1235.02,FBCLID_00000160,meta,paid_social,retargeting,18-24,Female
2026-03-07,200001,ABC Meta,3161,Festival Offers,Meta,4161,AdSet4,Facebook Feed,Mobile,India,19929,1319,6.62,3.21,4233.99,16,3893.31,FBCLID_00000161,meta,paid_social,festival_offers,45-54,All
2026-03-20,200001,ABC Meta,3162,App Install,Meta,4162,AdSet15,Facebook Feed,Mobile,Canada,5594,238,4.26,3.12,742.56,11,1290.88,FBCLID_00000162,meta,paid_social,app_install,25-34,Female
2026-06-06,200001,ABC Meta,3163,Festival Offers,Meta,4163,AdSet17,Facebook Feed,Mobile,Canada,12630,596,4.72,2.71,1615.16,49,14750.17,FBCLID_00000163,meta,paid_social,festival_offers,25-34,All
2026-06-10,200001,ABC Meta,3164,Lead Gen,Meta,4164,AdSet11,Reels,Desktop,India,8876,475,5.36,1.11,527.25,6,1340.75,FBCLID_00000164,meta,paid_social,lead_gen,18-24,Female
2026-01-16,200001,ABC Meta,3165,Retargeting,Meta,4165,AdSet2,Instagram Feed,Desktop,Canada,18625,1223,6.57,2.3,2812.9,63,8663.72,FBCLID_00000165,meta,paid_social,retargeting,18-24,Female
2026-05-14,200001,ABC Meta,3166,App Install,Meta,4166,AdSet12,Facebook Feed,Desktop,Canada,1077,100,9.31,1.19,119.0,1,236.06,FBCLID_00000166,meta,paid_social,app_install,25-34,Female
2026-06-10,200001,ABC Meta,3167,App Install,Meta,4167,AdSet6,Reels,Mobile,USA,11978,521,4.35,1.98,1031.58,11,2686.08,FBCLID_00000167,meta,paid_social,app_install,45-54,All
2026-03-21,200001,ABC Meta,3168,Video Views,Meta,4168,AdSet16,Facebook Feed,Desktop,India,4448,216,4.86,3.46,747.36,1,139.22,FBCLID_00000168,meta,paid_social,video_views,35-44,All
2026-02-18,200001,ABC Meta,3169,Festival Offers,Meta,4169,AdSet1,Instagram Feed,Desktop,UK,2775,187,6.74,3.04,568.48,15,4120.86,FBCLID_00000169,meta,paid_social,festival_offers,45-54,All
2026-01-03,200001,ABC Meta,3170,Festival Offers,Meta,4170,AdSet12,Facebook Feed,Mobile,India,8508,764,8.98,3.97,3033.08,18,5806.82,FBCLID_00000170,meta,paid_social,festival_offers,35-44,All
2026-03-28,200001,ABC Meta,3171,Video Views,Meta,4171,AdSet9,Reels,Desktop,USA,7234,316,4.38,2.75,869.0,0,0.0,FBCLID_00000171,meta,paid_social,video_views,25-34,Female
2026-03-18,200001,ABC Meta,3172,Lead Gen,Meta,4172,AdSet15,Instagram Feed,Desktop,USA,379,17,4.63,3.48,59.16,1,105.1,FBCLID_00000172,meta,paid_social,lead_gen,18-24,Female
2026-01-21,200001,ABC Meta,3173,Video Views,Meta,4173,AdSet15,Facebook Feed,Desktop,UK,4355,264,6.08,2.67,704.88,18,4323.45,FBCLID_00000173,meta,paid_social,video_views,18-24,All
2026-05-31,200001,ABC Meta,3174,Festival Offers,Meta,4174,AdSet9,Facebook Feed,Mobile,UK,16840,348,2.07,1.31,455.88,0,0.0,FBCLID_00000174,meta,paid_social,festival_offers,45-54,Male
2026-03-28,200001,ABC Meta,3175,Retargeting,Meta,4175,AdSet18,Reels,Mobile,UK,9867,464,4.71,1.08,501.12,12,1404.27,FBCLID_00000175,meta,paid_social,retargeting,35-44,Male
2026-06-22,200001,ABC Meta,3176,Video Views,Meta,4176,AdSet2,Reels,Desktop,Canada,14372,1256,8.74,1.98,2486.88,37,3110.08,FBCLID_00000176,meta,paid_social,video_views,45-54,Male
2026-04-22,200001,ABC Meta,3177,Brand Awareness,Meta,4177,AdSet20,Reels,Desktop,India,7469,575,7.7,3.95,2271.25,43,9243.29,FBCLID_00000177,meta,paid_social,brand_awareness,25-34,Male
2026-05-16,200001,ABC Meta,3178,Video Views,Meta,4178,AdSet11,Instagram Feed,Desktop,USA,16577,177,1.07,0.82,145.14,16,4854.25,FBCLID_00000178,meta,paid_social,video_views,35-44,Male
2026-01-19,200001,ABC Meta,3179,Festival Offers,Meta,4179,AdSet16,Facebook Feed,Desktop,India,13747,823,5.99,0.98,806.54,47,16597.95,FBCLID_00000179,meta,paid_social,festival_offers,25-34,Male
2026-02-07,200001,ABC Meta,3180,Video Views,Meta,4180,AdSet8,Stories,Mobile,USA,2641,248,9.4,4.34,1076.32,3,281.98,FBCLID_00000180,meta,paid_social,video_views,18-24,Male
2026-01-02,200001,ABC Meta,3181,Retargeting,Meta,4181,AdSet17,Stories,Desktop,UK,1598,125,7.83,2.76,345.0,9,546.26,FBCLID_00000181,meta,paid_social,retargeting,25-34,Female
2026-04-11,200001,ABC Meta,3182,Lead Gen,Meta,4182,AdSet9,Facebook Feed,Desktop,India,13624,664,4.88,1.75,1162.0,57,21741.25,FBCLID_00000182,meta,paid_social,lead_gen,25-34,Female
2026-01-02,200001,ABC Meta,3183,Festival Offers,Meta,4183,AdSet20,Reels,Desktop,Canada,19893,795,4.0,3.66,2909.7,22,1715.81,FBCLID_00000183,meta,paid_social,festival_offers,18-24,Male
2026-05-19,200001,ABC Meta,3184,App Install,Meta,4184,AdSet10,Instagram Feed,Desktop,Canada,17342,953,5.5,3.63,3459.39,72,25203.84,FBCLID_00000184,meta,paid_social,app_install,18-24,Male
2026-06-27,200001,ABC Meta,3185,App Install,Meta,4185,AdSet11,Facebook Feed,Desktop,UK,16857,451,2.68,4.15,1871.65,4,1115.33,FBCLID_00000185,meta,paid_social,app_install,18-24,All
2026-05-09,200001,ABC Meta,3186,Retargeting,Meta,4186,AdSet13,Facebook Feed,Mobile,India,15790,366,2.32,4.47,1636.02,1,318.34,FBCLID_00000186,meta,paid_social,retargeting,18-24,Male
2026-05-31,200001,ABC Meta,3187,Video Views,Meta,4187,AdSet18,Instagram Feed,Mobile,India,19629,1485,7.57,0.75,1113.75,10,3731.66,FBCLID_00000187,meta,paid_social,video_views,35-44,All
2026-05-23,200001,ABC Meta,3188,Festival Offers,Meta,4188,AdSet14,Instagram Feed,Mobile,UK,9124,379,4.16,3.02,1144.58,26,5026.68,FBCLID_00000188,meta,paid_social,festival_offers,45-54,Male
2026-01-31,200001,ABC Meta,3189,Retargeting,Meta,4189,AdSet14,Stories,Desktop,UK,9144,697,7.63,4.36,3038.92,12,1436.55,FBCLID_00000189,meta,paid_social,retargeting,25-34,Male
2026-03-15,200001,ABC Meta,3190,Lead Gen,Meta,4190,AdSet13,Reels,Mobile,Canada,17640,301,1.71,3.16,951.16,21,8375.37,FBCLID_00000190,meta,paid_social,lead_gen,18-24,Female
2026-05-24,200001,ABC Meta,3191,App Install,Meta,4191,AdSet8,Instagram Feed,Mobile,USA,1852,150,8.11,2.29,343.5,0,0.0,FBCLID_00000191,meta,paid_social,app_install,18-24,All
2026-02-20,200001,ABC Meta,3192,Lead Gen,Meta,4192,AdSet9,Reels,Mobile,Canada,308,6,2.07,3.9,23.4,1,298.53,FBCLID_00000192,meta,paid_social,lead_gen,18-24,All
2026-01-24,200001,ABC Meta,3193,Video Views,Meta,4193,AdSet15,Stories,Mobile,UK,7832,152,1.95,3.9,592.8,10,649.33,FBCLID_00000193,meta,paid_social,video_views,35-44,Male
2026-01-07,200001,ABC Meta,3194,Lead Gen,Meta,4194,AdSet7,Stories,Mobile,Canada,19568,1945,9.94,3.18,6185.1,57,20843.32,FBCLID_00000194,meta,paid_social,lead_gen,18-24,Female
2026-04-26,200001,ABC Meta,3195,Lead Gen,Meta,4195,AdSet17,Reels,Desktop,UK,19047,1394,7.32,2.42,3373.48,9,1942.75,FBCLID_00000195,meta,paid_social,lead_gen,45-54,All
2026-03-14,200001,ABC Meta,3196,Brand Awareness,Meta,4196,AdSet4,Instagram Feed,Mobile,USA,15375,1477,9.61,2.04,3013.08,54,14364.85,FBCLID_00000196,meta,paid_social,brand_awareness,25-34,Male
2026-05-17,200001,ABC Meta,3197,Festival Offers,Meta,4197,AdSet2,Facebook Feed,Mobile,UK,5916,445,7.53,2.7,1201.5,31,1877.8,FBCLID_00000197,meta,paid_social,festival_offers,45-54,Female
2026-04-09,200001,ABC Meta,3198,Lead Gen,Meta,4198,AdSet18,Reels,Desktop,India,3870,159,4.12,1.78,283.02,12,3931.9,FBCLID_00000198,meta,paid_social,lead_gen,18-24,All
2026-05-17,200001,ABC Meta,3199,Retargeting,Meta,4199,AdSet6,Facebook Feed,Desktop,UK,19970,1717,8.6,2.75,4721.75,52,2794.47,FBCLID_00000199,meta,paid_social,retargeting,35-44,Female
2026-01-16,200001,ABC Meta,3200,Lead Gen,Meta,4200,AdSet12,Stories,Mobile,UK,7014,138,1.97,1.93,266.34,6,1874.28,FBCLID_00000200,meta,paid_social,lead_gen,45-54,Male
2026-01-25,200001,ABC Meta,3201,App Install,Meta,4201,AdSet9,Reels,Mobile,UK,4350,377,8.67,1.04,392.08,1,390.88,FBCLID_00000201,meta,paid_social,app_install,25-34,Male
2026-01-11,200001,ABC Meta,3202,Festival Offers,Meta,4202,AdSet20,Facebook Feed,Mobile,USA,14146,123,0.87,2.76,339.48,12,635.2,FBCLID_00000202,meta,paid_social,festival_offers,45-54,Female
2026-05-10,200001,ABC Meta,3203,Lead Gen,Meta,4203,AdSet15,Reels,Mobile,UK,5712,506,8.86,3.35,1695.1,38,6661.16,FBCLID_00000203,meta,paid_social,lead_gen,25-34,All
2026-06-23,200001,ABC Meta,3204,Retargeting,Meta,4204,AdSet17,Facebook Feed,Mobile,UK,17450,364,2.09,3.75,1365.0,34,7165.56,FBCLID_00000204,meta,paid_social,retargeting,35-44,All
2026-01-27,200001,ABC Meta,3205,Retargeting,Meta,4205,AdSet1,Stories,Desktop,UK,19274,495,2.57,4.35,2153.25,9,720.75,FBCLID_00000205,meta,paid_social,retargeting,25-34,All
2026-05-25,200001,ABC Meta,3206,App Install,Meta,4206,AdSet12,Reels,Mobile,UK,18071,681,3.77,1.76,1198.56,11,1883.54,FBCLID_00000206,meta,paid_social,app_install,35-44,Female
2026-01-29,200001,ABC Meta,3207,Lead Gen,Meta,4207,AdSet10,Stories,Mobile,India,5612,152,2.71,3.98,604.96,11,4083.85,FBCLID_00000207,meta,paid_social,lead_gen,18-24,Male
2026-03-13,200001,ABC Meta,3208,App Install,Meta,4208,AdSet6,Instagram Feed,Mobile,UK,12175,485,3.99,3.27,1585.95,47,4065.7,FBCLID_00000208,meta,paid_social,app_install,25-34,Female
2026-05-18,200001,ABC Meta,3209,App Install,Meta,4209,AdSet20,Instagram Feed,Desktop,UK,5390,248,4.61,4.11,1019.28,16,1444.06,FBCLID_00000209,meta,paid_social,app_install,35-44,Female
2026-02-27,200001,ABC Meta,3210,Brand Awareness,Meta,4210,AdSet12,Stories,Desktop,India,10679,789,7.39,1.7,1341.3,52,13907.82,FBCLID_00000210,meta,paid_social,brand_awareness,25-34,All
2026-06-18,200001,ABC Meta,3211,Video Views,Meta,4211,AdSet11,Stories,Mobile,Canada,12430,1022,8.23,1.28,1308.16,61,12638.29,FBCLID_00000211,meta,paid_social,video_views,35-44,All
2026-05-12,200001,ABC Meta,3212,Retargeting,Meta,4212,AdSet13,Stories,Mobile,Canada,3257,77,2.38,0.37,28.49,2,121.75,FBCLID_00000212,meta,paid_social,retargeting,18-24,Female
2026-06-30,200001,ABC Meta,3213,Lead Gen,Meta,4213,AdSet14,Stories,Desktop,India,18625,1380,7.41,2.22,3063.6,16,5986.26,FBCLID_00000213,meta,paid_social,lead_gen,45-54,Male
2026-02-24,200001,ABC Meta,3214,Brand Awareness,Meta,4214,AdSet1,Instagram Feed,Desktop,India,18236,373,2.05,1.04,387.92,31,8771.24,FBCLID_00000214,meta,paid_social,brand_awareness,18-24,Male
2026-05-06,200001,ABC Meta,3215,App Install,Meta,4215,AdSet7,Stories,Mobile,Canada,7239,154,2.14,2.7,415.8,2,362.53,FBCLID_00000215,meta,paid_social,app_install,25-34,Female
2026-01-10,200001,ABC Meta,3216,Brand Awareness,Meta,4216,AdSet6,Facebook Feed,Mobile,USA,9880,225,2.28,2.5,562.5,12,3466.61,FBCLID_00000216,meta,paid_social,brand_awareness,18-24,Female
2026-04-15,200001,ABC Meta,3217,App Install,Meta,4217,AdSet17,Instagram Feed,Desktop,USA,9422,933,9.91,4.41,4114.53,58,5591.42,FBCLID_00000217,meta,paid_social,app_install,18-24,Female
2026-03-09,200001,ABC Meta,3218,Video Views,Meta,4218,AdSet4,Reels,Mobile,India,8634,733,8.5,3.22,2360.26,64,20646.05,FBCLID_00000218,meta,paid_social,video_views,18-24,Female
2026-01-22,200001,ABC Meta,3219,Video Views,Meta,4219,AdSet16,Reels,Desktop,USA,15324,649,4.24,1.49,967.01,3,690.17,FBCLID_00000219,meta,paid_social,video_views,45-54,Female
2026-03-13,200001,ABC Meta,3220,Retargeting,Meta,4220,AdSet20,Reels,Desktop,UK,9427,498,5.29,2.39,1190.22,13,2759.31,FBCLID_00000220,meta,paid_social,retargeting,35-44,Female
2026-06-25,200001,ABC Meta,3221,Festival Offers,Meta,4221,AdSet12,Reels,Desktop,India,8171,813,9.96,3.32,2699.16,40,13888.16,FBCLID_00000221,meta,paid_social,festival_offers,25-34,Male
2026-01-28,200001,ABC Meta,3222,Retargeting,Meta,4222,AdSet14,Facebook Feed,Mobile,India,6705,372,5.56,2.67,993.24,8,1565.42,FBCLID_00000222,meta,paid_social,retargeting,25-34,Male
2026-03-03,200001,ABC Meta,3223,Brand Awareness,Meta,4223,AdSet9,Facebook Feed,Mobile,UK,6076,380,6.27,4.11,1561.8,21,5571.67,FBCLID_00000223,meta,paid_social,brand_awareness,45-54,All
2026-03-23,200001,ABC Meta,3224,Brand Awareness,Meta,4224,AdSet6,Reels,Desktop,USA,1581,137,8.72,2.17,297.29,5,448.07,FBCLID_00000224,meta,paid_social,brand_awareness,45-54,Male
2026-02-14,200001,ABC Meta,3225,Lead Gen,Meta,4225,AdSet20,Facebook Feed,Mobile,India,586,31,5.45,4.17,129.27,0,0.0,FBCLID_00000225,meta,paid_social,lead_gen,25-34,All
2026-06-15,200001,ABC Meta,3226,Retargeting,Meta,4226,AdSet17,Instagram Feed,Desktop,USA,15195,967,6.37,3.27,3162.09,7,1035.27,FBCLID_00000226,meta,paid_social,retargeting,35-44,All
2026-05-17,200001,ABC Meta,3227,App Install,Meta,4227,AdSet19,Instagram Feed,Mobile,UK,17249,748,4.34,3.23,2416.04,70,16343.13,FBCLID_00000227,meta,paid_social,app_install,25-34,Female
2026-06-10,200001,ABC Meta,3228,Lead Gen,Meta,4228,AdSet4,Stories,Mobile,India,10505,855,8.14,4.1,3505.5,1,219.42,FBCLID_00000228,meta,paid_social,lead_gen,25-34,Male
2026-06-10,200001,ABC Meta,3229,Video Views,Meta,4229,AdSet12,Facebook Feed,Mobile,USA,11444,716,6.26,2.7,1933.2,41,12383.23,FBCLID_00000229,meta,paid_social,video_views,35-44,Male
2026-05-14,200001,ABC Meta,3230,Retargeting,Meta,4230,AdSet5,Instagram Feed,Desktop,India,16298,759,4.66,2.7,2049.3,66,22705.84,FBCLID_00000230,meta,paid_social,retargeting,35-44,Male
2026-06-10,200001,ABC Meta,3231,Brand Awareness,Meta,4231,AdSet12,Stories,Mobile,USA,639,43,6.87,0.55,23.65,0,0.0,FBCLID_00000231,meta,paid_social,brand_awareness,18-24,All
2026-06-14,200001,ABC Meta,3232,Video Views,Meta,4232,AdSet9,Reels,Mobile,USA,15588,623,4.0,2.87,1788.01,61,6169.96,FBCLID_00000232,meta,paid_social,video_views,25-34,Male
2026-02-18,200001,ABC Meta,3233,Lead Gen,Meta,4233,AdSet5,Instagram Feed,Mobile,India,1179,81,6.92,2.32,187.92,4,634.83,FBCLID_00000233,meta,paid_social,lead_gen,18-24,Female
2026-02-05,200001,ABC Meta,3234,Video Views,Meta,4234,AdSet3,Instagram Feed,Desktop,Canada,18596,660,3.55,0.31,204.6,25,7922.34,FBCLID_00000234,meta,paid_social,video_views,18-24,All
2026-03-11,200001,ABC Meta,3235,Lead Gen,Meta,4235,AdSet19,Stories,Mobile,USA,12278,782,6.37,3.35,2619.7,20,3567.53,FBCLID_00000235,meta,paid_social,lead_gen,45-54,All
2026-03-23,200001,ABC Meta,3236,Video Views,Meta,4236,AdSet12,Reels,Mobile,USA,14552,244,1.68,2.76,673.44,2,251.48,FBCLID_00000236,meta,paid_social,video_views,18-24,Female
2026-01-11,200001,ABC Meta,3237,Brand Awareness,Meta,4237,AdSet11,Facebook Feed,Mobile,UK,2310,33,1.44,1.14,37.62,0,0.0,FBCLID_00000237,meta,paid_social,brand_awareness,25-34,Female
2026-04-10,200001,ABC Meta,3238,Retargeting,Meta,4238,AdSet4,Instagram Feed,Desktop,UK,4598,142,3.11,3.03,430.26,1,338.6,FBCLID_00000238,meta,paid_social,retargeting,45-54,Male
2026-03-28,200001,ABC Meta,3239,Video Views,Meta,4239,AdSet14,Reels,Desktop,India,18534,176,0.95,1.0,176.0,16,5469.11,FBCLID_00000239,meta,paid_social,video_views,18-24,Male
2026-05-28,200001,ABC Meta,3240,Festival Offers,Meta,4240,AdSet1,Reels,Mobile,India,5745,568,9.89,1.43,812.24,40,4015.41,FBCLID_00000240,meta,paid_social,festival_offers,25-34,Female
2026-04-01,200001,ABC Meta,3241,Video Views,Meta,4241,AdSet1,Instagram Feed,Desktop,USA,3778,243,6.44,4.22,1025.46,24,3249.94,FBCLID_00000241,meta,paid_social,video_views,18-24,Female
2026-02-16,200001,ABC Meta,3242,Video Views,Meta,4242,AdSet15,Reels,Desktop,Canada,8683,349,4.02,2.83,987.67,22,8577.0,FBCLID_00000242,meta,paid_social,video_views,45-54,All
2026-02-22,200001,ABC Meta,3243,Video Views,Meta,4243,AdSet7,Stories,Mobile,Canada,6540,153,2.35,2.93,448.29,12,1927.39,FBCLID_00000243,meta,paid_social,video_views,45-54,All
2026-03-15,200001,ABC Meta,3244,Brand Awareness,Meta,4244,AdSet11,Facebook Feed,Desktop,UK,17352,458,2.64,0.89,407.62,3,524.32,FBCLID_00000244,meta,paid_social,brand_awareness,18-24,Female
2026-02-07,200001,ABC Meta,3245,Festival Offers,Meta,4245,AdSet15,Instagram Feed,Mobile,UK,2371,121,5.11,3.1,375.1,12,824.17,FBCLID_00000245,meta,paid_social,festival_offers,18-24,Female
2026-05-14,200001,ABC Meta,3246,App Install,Meta,4246,AdSet20,Instagram Feed,Mobile,Canada,5461,93,1.72,0.73,67.89,9,881.15,FBCLID_00000246,meta,paid_social,app_install,35-44,Male
2026-02-06,200001,ABC Meta,3247,Festival Offers,Meta,4247,AdSet20,Facebook Feed,Desktop,India,16839,355,2.11,4.46,1583.3,16,1776.22,FBCLID_00000247,meta,paid_social,festival_offers,25-34,All
2026-01-04,200001,ABC Meta,3248,Festival Offers,Meta,4248,AdSet1,Stories,Mobile,USA,7914,85,1.08,3.55,301.75,3,995.11,FBCLID_00000248,meta,paid_social,festival_offers,35-44,All
2026-01-26,200001,ABC Meta,3249,Retargeting,Meta,4249,AdSet7,Stories,Desktop,Canada,9069,297,3.28,1.27,377.19,1,69.56,FBCLID_00000249,meta,paid_social,retargeting,35-44,Female
